       sales,               date,region
2335,4/16/2021,north
2415,4/16/2021,south
2115,4/16/2021,east
2380,4/16/2021,west
2375,4/17/2021,north
2250,4/17/2021,south
2415,4/17/2021,east
2395,4/17/2021,west
2005,4/18/2021,north
2215,4/18/2021,south
2405,4/18/2021,east
2265,4/18/2021,west
2160,4/19/2021,north
2115,4/19/2021,south
2175,4/19/2021,east
2420,4/19/2021,west
2290,4/20/2021,north
2115,4/20/2021,south
2110,4/20/2021,east
2395,4/20/2021,west
2400,4/21/2021,north
2195,4/21/2021,south
2095,4/21/2021,east
2330,4/21/2021,west
2235,4/22/2021,north
2195,4/22/2021,south
2480,4/22/2021,east
2270,4/22/2021,west
2280,4/23/2021,north
2065,4/23/2021,south
2065,4/23/2021,east
2260,4/23/2021,west
2440,4/24/2021,north
2130,4/24/2021,south
2345,4/24/2021,east
2020,4/24/2021,west
2275,4/25/2021,north
2375,4/25/2021,south
2340,4/25/2021,east
2300,4/25/2021,west
2260,4/26/2021,north
2295,4/26/2021,south
2295,4/26/2021,east
2115,4/26/2021,west
2095,4/27/2021,north
2010,4/27/2021,south
2245,4/27/2021,east
2245,4/27/2021,west
2385,4/28/2021,north
2230,4/28/2021,south
2285,4/28/2021,east
2115,4/28/2021,west
2150,4/29/2021,north
2065,4/29/2021,south
2110,4/29/2021,east
2175,4/29/2021,west
2320,4/30/2021,north
2435,4/30/2021,south
2050,4/30/2021,east
2165,4/30/2021,west
2460,5/1/2021,north
2165,5/1/2021,south
2110,5/1/2021,east
2320,5/1/2021,west
2305,5/2/2021,north
2145,5/2/2021,south
2460,5/2/2021,east
2260,5/2/2021,west
2355,5/3/2021,north
2070,5/3/2021,south
2455,5/3/2021,east
2090,5/3/2021,west
2270,5/4/2021,north
2425,5/4/2021,south
2415,5/4/2021,east
2065,5/4/2021,west
2315,5/5/2021,north
2120,5/5/2021,south
2330,5/5/2021,east
2295,5/5/2021,west
2120,5/6/2021,north
2050,5/6/2021,south
2140,5/6/2021,east
2230,5/6/2021,west
2090,5/7/2021,north
2335,5/7/2021,south
2125,5/7/2021,east
2380,5/7/2021,west
2090,5/8/2021,north
2490,5/8/2021,south
2200,5/8/2021,east
2045,5/8/2021,west
2140,5/9/2021,north
2115,5/9/2021,south
2045,5/9/2021,east
2385,5/9/2021,west
2250,5/10/2021,north
2325,5/10/2021,south
2325,5/10/2021,east
2400,5/10/2021,west
2120,5/11/2021,north
2165,5/11/2021,south
2175,5/11/2021,east
2190,5/11/2021,west
2155,5/12/2021,north
2325,5/12/2021,south
2025,5/12/2021,east
2455,5/12/2021,west
2330,5/13/2021,north
2210,5/13/2021,south
2010,5/13/2021,east
2320,5/13/2021,west
2135,5/14/2021,north
2500,5/14/2021,south
2140,5/14/2021,east
2190,5/14/2021,west
2240,5/15/2021,north
2180,5/15/2021,south
2020,5/15/2021,east
2390,5/15/2021,west
2375,5/16/2021,north
2050,5/16/2021,south
2080,5/16/2021,east
2055,5/16/2021,west
2020,5/17/2021,north
2470,5/17/2021,south
2220,5/17/2021,east
2255,5/17/2021,west
2185,5/18/2021,north
2455,5/18/2021,south
2270,5/18/2021,east
2415,5/18/2021,west
2400,5/19/2021,north
2300,5/19/2021,south
2175,5/19/2021,east
2020,5/19/2021,west
2195,5/20/2021,north
2050,5/20/2021,south
2055,5/20/2021,east
2300,5/20/2021,west
2480,5/21/2021,north
2240,5/21/2021,south
2025,5/21/2021,east
2480,5/21/2021,west
2430,5/22/2021,north
2100,5/22/2021,south
2420,5/22/2021,east
2410,5/22/2021,west
2155,5/23/2021,north
2345,5/23/2021,south
2045,5/23/2021,east
2240,5/23/2021,west
2390,5/24/2021,north
2210,5/24/2021,south
2105,5/24/2021,east
2075,5/24/2021,west
2020,5/25/2021,north
2105,5/25/2021,south
2295,5/25/2021,east
2005,5/25/2021,west
2475,5/26/2021,north
2210,5/26/2021,south
2040,5/26/2021,east
2085,5/26/2021,west
2080,5/27/2021,north
2260,5/27/2021,south
2345,5/27/2021,east
2160,5/27/2021,west
2205,5/28/2021,north
2055,5/28/2021,south
2280,5/28/2021,east
2205,5/28/2021,west
2150,5/29/2021,north
2450,5/29/2021,south
2005,5/29/2021,east
2115,5/29/2021,west
2380,5/30/2021,north
2225,5/30/2021,south
2485,5/30/2021,east
2310,5/30/2021,west
2395,5/31/2021,north
2095,5/31/2021,south
2220,5/31/2021,east
2130,5/31/2021,west
2140,6/1/2021,north
2450,6/1/2021,south
2055,6/1/2021,east
2215,6/1/2021,west
2015,6/2/2021,north
2350,6/2/2021,south
2005,6/2/2021,east
2015,6/2/2021,west
2375,6/3/2021,north
2025,6/3/2021,south
2375,6/3/2021,east
2300,6/3/2021,west
2405,6/4/2021,north
2135,6/4/2021,south
2315,6/4/2021,east
2300,6/4/2021,west
2425,6/5/2021,north
2400,6/5/2021,south
2245,6/5/2021,east
2085,6/5/2021,west
2020,6/6/2021,north
2190,6/6/2021,south
2450,6/6/2021,east
2245,6/6/2021,west
2390,6/7/2021,north
2020,6/7/2021,south
2360,6/7/2021,east
2070,6/7/2021,west
2290,6/8/2021,north
2035,6/8/2021,south
2450,6/8/2021,east
2120,6/8/2021,west
2480,6/9/2021,north
2500,6/9/2021,south
2365,6/9/2021,east
2330,6/9/2021,west
2280,6/10/2021,north
2015,6/10/2021,south
2500,6/10/2021,east
2405,6/10/2021,west
2385,6/11/2021,north
2090,6/11/2021,south
2300,6/11/2021,east
2350,6/11/2021,west
2095,6/12/2021,north
2375,6/12/2021,south
2270,6/12/2021,east
2365,6/12/2021,west
2205,6/13/2021,north
2260,6/13/2021,south
2135,6/13/2021,east
2280,6/13/2021,west
2485,6/14/2021,north
2025,6/14/2021,south
2460,6/14/2021,east
2285,6/14/2021,west
2090,6/15/2021,north
2075,6/15/2021,south
2125,6/15/2021,east
2085,6/15/2021,west
2410,6/16/2021,north
2265,6/16/2021,south
2145,6/16/2021,east
2320,6/16/2021,west
2260,6/17/2021,north
2460,6/17/2021,south
2060,6/17/2021,east
2120,6/17/2021,west
2325,6/18/2021,north
2275,6/18/2021,south
2285,6/18/2021,east
2150,6/18/2021,west
2160,6/19/2021,north
2020,6/19/2021,south
2430,6/19/2021,east
2025,6/19/2021,west
2280,6/20/2021,north
2425,6/20/2021,south
2230,6/20/2021,east
2160,6/20/2021,west
2360,6/21/2021,north
2305,6/21/2021,south
2105,6/21/2021,east
2290,6/21/2021,west
2280,6/22/2021,north
2010,6/22/2021,south
2095,6/22/2021,east
2270,6/22/2021,west
2080,6/23/2021,north
2345,6/23/2021,south
2240,6/23/2021,east
2425,6/23/2021,west
2390,6/24/2021,north
2155,6/24/2021,south
2060,6/24/2021,east
2055,6/24/2021,west
2140,6/25/2021,north
2340,6/25/2021,south
2030,6/25/2021,east
2310,6/25/2021,west
2065,6/26/2021,north
2330,6/26/2021,south
2145,6/26/2021,east
2050,6/26/2021,west
2095,6/27/2021,north
2460,6/27/2021,south
2195,6/27/2021,east
2020,6/27/2021,west
2185,6/28/2021,north
2190,6/28/2021,south
2050,6/28/2021,east
2045,6/28/2021,west
2155,6/29/2021,north
2135,6/29/2021,south
2280,6/29/2021,east
2485,6/29/2021,west
2040,6/30/2021,north
2130,6/30/2021,south
2490,6/30/2021,east
2160,6/30/2021,west
2065,7/1/2021,north
2355,7/1/2021,south
2205,7/1/2021,east
2265,7/1/2021,west
2005,7/2/2021,north
2450,7/2/2021,south
2500,7/2/2021,east
2445,7/2/2021,west
2460,7/3/2021,north
2060,7/3/2021,south
2090,7/3/2021,east
2415,7/3/2021,west
2395,7/4/2021,north
2370,7/4/2021,south
2110,7/4/2021,east
2395,7/4/2021,west
2205,7/5/2021,north
2245,7/5/2021,south
2330,7/5/2021,east
2010,7/5/2021,west
2430,7/6/2021,north
2125,7/6/2021,south
2235,7/6/2021,east
2175,7/6/2021,west
2460,7/7/2021,north
2500,7/7/2021,south
2315,7/7/2021,east
2120,7/7/2021,west
2040,7/8/2021,north
2425,7/8/2021,south
2375,7/8/2021,east
2080,7/8/2021,west
2105,7/9/2021,north
2240,7/9/2021,south
2015,7/9/2021,east
2170,7/9/2021,west
2195,7/10/2021,north
2440,7/10/2021,south
2040,7/10/2021,east
2260,7/10/2021,west
2170,7/11/2021,north
2200,7/11/2021,south
2260,7/11/2021,east
2395,7/11/2021,west
2010,7/12/2021,north
2005,7/12/2021,south
2250,7/12/2021,east
2010,7/12/2021,west
2145,7/13/2021,north
2105,7/13/2021,south
2265,7/13/2021,east
2020,7/13/2021,west
2295,7/14/2021,north
2330,7/14/2021,south
2280,7/14/2021,east
2045,7/14/2021,west
2375,7/15/2021,north
2370,7/15/2021,south
2255,7/15/2021,east
2305,7/15/2021,west
2440,7/16/2021,north
2020,7/16/2021,south
2035,7/16/2021,east
2155,7/16/2021,west
2145,7/17/2021,north
2080,7/17/2021,south
2345,7/17/2021,east
2230,7/17/2021,west
2375,7/18/2021,north
2165,7/18/2021,south
2175,7/18/2021,east
2385,7/18/2021,west
2295,7/19/2021,north
2170,7/19/2021,south
2040,7/19/2021,east
2205,7/19/2021,west
2435,7/20/2021,north
2380,7/20/2021,south
2445,7/20/2021,east
2390,7/20/2021,west
2115,7/21/2021,north
2275,7/21/2021,south
2200,7/21/2021,east
2305,7/21/2021,west
2280,7/22/2021,north
2140,7/22/2021,south
2205,7/22/2021,east
2450,7/22/2021,west
2060,7/23/2021,north
2200,7/23/2021,south
2390,7/23/2021,east
2075,7/23/2021,west
2015,7/24/2021,north
2235,7/24/2021,south
2360,7/24/2021,east
2125,7/24/2021,west
2235,7/25/2021,north
2450,7/25/2021,south
2155,7/25/2021,east
2280,7/25/2021,west
2285,7/26/2021,north
2395,7/26/2021,south
2360,7/26/2021,east
2290,7/26/2021,west
2440,7/27/2021,north
2315,7/27/2021,south
2080,7/27/2021,east
2450,7/27/2021,west
2165,7/28/2021,north
2385,7/28/2021,south
2010,7/28/2021,east
2425,7/28/2021,west
2125,7/29/2021,north
2125,7/29/2021,south
2235,7/29/2021,east
2360,7/29/2021,west
2005,7/30/2021,north
2200,7/30/2021,south
2155,7/30/2021,east
2245,7/30/2021,west
2220,7/31/2021,north
2225,7/31/2021,south
2150,7/31/2021,east
2145,7/31/2021,west
2070,8/1/2021,north
2265,8/1/2021,south
2055,8/1/2021,east
2165,8/1/2021,west
2280,8/2/2021,north
2275,8/2/2021,south
2200,8/2/2021,east
2490,8/2/2021,west
2350,8/3/2021,north
2075,8/3/2021,south
2250,8/3/2021,east
2315,8/3/2021,west
2480,8/4/2021,north
2070,8/4/2021,south
2450,8/4/2021,east
2010,8/4/2021,west
2420,8/5/2021,north
2215,8/5/2021,south
2130,8/5/2021,east
2065,8/5/2021,west
2060,8/6/2021,north
2050,8/6/2021,south
2470,8/6/2021,east
2295,8/6/2021,west
2230,8/7/2021,north
2030,8/7/2021,south
2310,8/7/2021,east
2415,8/7/2021,west
2480,8/8/2021,north
2230,8/8/2021,south
2360,8/8/2021,east
2400,8/8/2021,west
2165,8/9/2021,north
2385,8/9/2021,south
2240,8/9/2021,east
2060,8/9/2021,west
2295,8/10/2021,north
2180,8/10/2021,south
2075,8/10/2021,east
2375,8/10/2021,west
2250,8/11/2021,north
2250,8/11/2021,south
2345,8/11/2021,east
2080,8/11/2021,west
2495,8/12/2021,north
2100,8/12/2021,south
2430,8/12/2021,east
2070,8/12/2021,west
2285,8/13/2021,north
2235,8/13/2021,south
2480,8/13/2021,east
2425,8/13/2021,west
2095,8/14/2021,north
2135,8/14/2021,south
2330,8/14/2021,east
2020,8/14/2021,west
2060,8/15/2021,north
2140,8/15/2021,south
2470,8/15/2021,east
2485,8/15/2021,west
2040,8/16/2021,north
2155,8/16/2021,south
2120,8/16/2021,east
2135,8/16/2021,west
2395,8/17/2021,north
2475,8/17/2021,south
2360,8/17/2021,east
2175,8/17/2021,west
2490,8/18/2021,north
2075,8/18/2021,south
2325,8/18/2021,east
2445,8/18/2021,west
2080,8/19/2021,north
2370,8/19/2021,south
2225,8/19/2021,east
2495,8/19/2021,west
2160,8/20/2021,north
2195,8/20/2021,south
2315,8/20/2021,east
2170,8/20/2021,west
2230,8/21/2021,north
2095,8/21/2021,south
2050,8/21/2021,east
2490,8/21/2021,west
2095,8/22/2021,north
2180,8/22/2021,south
2075,8/22/2021,east
2475,8/22/2021,west
2020,8/23/2021,north
2000,8/23/2021,south
2210,8/23/2021,east
2155,8/23/2021,west
2215,8/24/2021,north
2475,8/24/2021,south
2265,8/24/2021,east
2030,8/24/2021,west
2020,8/25/2021,north
2240,8/25/2021,south
2000,8/25/2021,east
2150,8/25/2021,west
2370,8/26/2021,north
2180,8/26/2021,south
2470,8/26/2021,east
2150,8/26/2021,west
2170,8/27/2021,north
2260,8/27/2021,south
2140,8/27/2021,east
2045,8/27/2021,west
2490,8/28/2021,north
2320,8/28/2021,south
2230,8/28/2021,east
2440,8/28/2021,west
2185,8/29/2021,north
2350,8/29/2021,south
2445,8/29/2021,east
2365,8/29/2021,west
2065,8/30/2021,north
2015,8/30/2021,south
2160,8/30/2021,east
2300,8/30/2021,west
2045,8/31/2021,north
2440,8/31/2021,south
2165,8/31/2021,east
2180,8/31/2021,west
2330,9/1/2021,north
2240,9/1/2021,south
2120,9/1/2021,east
2495,9/1/2021,west
2080,9/2/2021,north
2415,9/2/2021,south
2085,9/2/2021,east
2400,9/2/2021,west
2255,9/3/2021,north
2245,9/3/2021,south
2020,9/3/2021,east
2270,9/3/2021,west
2395,9/4/2021,north
2165,9/4/2021,south
2020,9/4/2021,east
2135,9/4/2021,west
2330,9/5/2021,north
2290,9/5/2021,south
2045,9/5/2021,east
2255,9/5/2021,west
2345,9/6/2021,north
2185,9/6/2021,south
2335,9/6/2021,east
2300,9/6/2021,west
2040,9/7/2021,north
2055,9/7/2021,south
2270,9/7/2021,east
2335,9/7/2021,west
2425,9/8/2021,north
2445,9/8/2021,south
2480,9/8/2021,east
2480,9/8/2021,west
2000,9/9/2021,north
2075,9/9/2021,south
2345,9/9/2021,east
2245,9/9/2021,west
2070,9/10/2021,north
2365,9/10/2021,south
2015,9/10/2021,east
2375,9/10/2021,west
2270,9/11/2021,north
2015,9/11/2021,south
2000,9/11/2021,east
2295,9/11/2021,west
2435,9/12/2021,north
2485,9/12/2021,south
2450,9/12/2021,east
2205,9/12/2021,west
2415,9/13/2021,north
2440,9/13/2021,south
2490,9/13/2021,east
2415,9/13/2021,west
2260,9/14/2021,north
2385,9/14/2021,south
2280,9/14/2021,east
2210,9/14/2021,west
2070,9/15/2021,north
2105,9/15/2021,south
2425,9/15/2021,east
2265,9/15/2021,west
2190,9/16/2021,north
2110,9/16/2021,south
2115,9/16/2021,east
2455,9/16/2021,west
2270,9/17/2021,north
2350,9/17/2021,south
2365,9/17/2021,east
2270,9/17/2021,west
2200,9/18/2021,north
2500,9/18/2021,south
2425,9/18/2021,east
2290,9/18/2021,west
2460,9/19/2021,north
2185,9/19/2021,south
2390,9/19/2021,east
2175,9/19/2021,west
2480,9/20/2021,north
2385,9/20/2021,south
2150,9/20/2021,east
2225,9/20/2021,west
2395,9/21/2021,north
2395,9/21/2021,south
2445,9/21/2021,east
2295,9/21/2021,west
2285,9/22/2021,north
2095,9/22/2021,south
2310,9/22/2021,east
2120,9/22/2021,west
2075,9/23/2021,north
2390,9/23/2021,south
2485,9/23/2021,east
2475,9/23/2021,west
2225,9/24/2021,north
2325,9/24/2021,south
2195,9/24/2021,east
2410,9/24/2021,west
2285,9/25/2021,north
2000,9/25/2021,south
2345,9/25/2021,east
2400,9/25/2021,west
2260,9/26/2021,north
2300,9/26/2021,south
2150,9/26/2021,east
2200,9/26/2021,west
2140,9/27/2021,north
2365,9/27/2021,south
2090,9/27/2021,east
2115,9/27/2021,west
2070,9/28/2021,north
2085,9/28/2021,south
2435,9/28/2021,east
2115,9/28/2021,west
2340,9/29/2021,north
2225,9/29/2021,south
2140,9/29/2021,east
2240,9/29/2021,west
2000,9/30/2021,north
2175,9/30/2021,south
2020,9/30/2021,east
2425,9/30/2021,west
2350,10/1/2021,north
2215,10/1/2021,south
2345,10/1/2021,east
2360,10/1/2021,west
2370,10/2/2021,north
2180,10/2/2021,south
2000,10/2/2021,east
2235,10/2/2021,west
2055,10/3/2021,north
2265,10/3/2021,south
2165,10/3/2021,east
2165,10/3/2021,west
2135,10/4/2021,north
2395,10/4/2021,south
2240,10/4/2021,east
2295,10/4/2021,west
2425,10/5/2021,north
2255,10/5/2021,south
2145,10/5/2021,east
2000,10/5/2021,west
2090,10/6/2021,north
2390,10/6/2021,south
2120,10/6/2021,east
2405,10/6/2021,west
2370,10/7/2021,north
2080,10/7/2021,south
2160,10/7/2021,east
2270,10/7/2021,west
2455,10/8/2021,north
2360,10/8/2021,south
2085,10/8/2021,east
2045,10/8/2021,west
2260,10/9/2021,north
2300,10/9/2021,south
2065,10/9/2021,east
2025,10/9/2021,west
2400,10/10/2021,north
2255,10/10/2021,south
2335,10/10/2021,east
2460,10/10/2021,west
2120,10/11/2021,north
2230,10/11/2021,south
2195,10/11/2021,east
2205,10/11/2021,west
2105,10/12/2021,north
2105,10/12/2021,south
2065,10/12/2021,east
2005,10/12/2021,west
2205,10/13/2021,north
2495,10/13/2021,south
2125,10/13/2021,east
2410,10/13/2021,west
2320,10/14/2021,north
2010,10/14/2021,south
2330,10/14/2021,east
2275,10/14/2021,west
2305,10/15/2021,north
2425,10/15/2021,south
2310,10/15/2021,east
2090,10/15/2021,west
2485,10/16/2021,north
2415,10/16/2021,south
2395,10/16/2021,east
2090,10/16/2021,west
2010,10/17/2021,north
2085,10/17/2021,south
2250,10/17/2021,east
2450,10/17/2021,west
2230,10/18/2021,north
2310,10/18/2021,south
2005,10/18/2021,east
2025,10/18/2021,west
2085,10/19/2021,north
2275,10/19/2021,south
2220,10/19/2021,east
2395,10/19/2021,west
2070,10/20/2021,north
2210,10/20/2021,south
2290,10/20/2021,east
2380,10/20/2021,west
2475,10/21/2021,north
2175,10/21/2021,south
2015,10/21/2021,east
2115,10/21/2021,west
2030,10/22/2021,north
2400,10/22/2021,south
2180,10/22/2021,east
2345,10/22/2021,west
2485,10/23/2021,north
2225,10/23/2021,south
2095,10/23/2021,east
2350,10/23/2021,west
2315,10/24/2021,north
2155,10/24/2021,south
2305,10/24/2021,east
2250,10/24/2021,west
2470,10/25/2021,north
2135,10/25/2021,south
2255,10/25/2021,east
2270,10/25/2021,west
2410,10/26/2021,north
2490,10/26/2021,south
2250,10/26/2021,east
2220,10/26/2021,west
2145,10/27/2021,north
2145,10/27/2021,south
2450,10/27/2021,east
2090,10/27/2021,west
2165,10/28/2021,north
2355,10/28/2021,south
2315,10/28/2021,east
2300,10/28/2021,west
2225,10/29/2021,north
2175,10/29/2021,south
2435,10/29/2021,east
2035,10/29/2021,west
2430,10/30/2021,north
2180,10/30/2021,south
2060,10/30/2021,east
2470,10/30/2021,west
2400,10/31/2021,north
2220,10/31/2021,south
2395,10/31/2021,east
2120,10/31/2021,west
2080,11/1/2021,north
2445,11/1/2021,south
2415,11/1/2021,east
2355,11/1/2021,west
2405,11/2/2021,north
2120,11/2/2021,south
2195,11/2/2021,east
2025,11/2/2021,west
2305,11/3/2021,north
2035,11/3/2021,south
2085,11/3/2021,east
2285,11/3/2021,west
2205,11/4/2021,north
2155,11/4/2021,south
2105,11/4/2021,east
2085,11/4/2021,west
2475,11/5/2021,north
2425,11/5/2021,south
2330,11/5/2021,east
2205,11/5/2021,west
2235,11/6/2021,north
2050,11/6/2021,south
2455,11/6/2021,east
2065,11/6/2021,west
2210,11/7/2021,north
2065,11/7/2021,south
2215,11/7/2021,east
2275,11/7/2021,west
2005,11/8/2021,north
2120,11/8/2021,south
2140,11/8/2021,east
2260,11/8/2021,west
2165,11/9/2021,north
2000,11/9/2021,south
2435,11/9/2021,east
2250,11/9/2021,west
2485,11/10/2021,north
2090,11/10/2021,south
2025,11/10/2021,east
2365,11/10/2021,west
2150,11/11/2021,north
2160,11/11/2021,south
2035,11/11/2021,east
2445,11/11/2021,west
2350,11/12/2021,north
2130,11/12/2021,south
2045,11/12/2021,east
2490,11/12/2021,west
2315,11/13/2021,north
2210,11/13/2021,south
2345,11/13/2021,east
2285,11/13/2021,west
2225,11/14/2021,north
2190,11/14/2021,south
2495,11/14/2021,east
2485,11/14/2021,west
2105,11/15/2021,north
2425,11/15/2021,south
2155,11/15/2021,east
2495,11/15/2021,west
2485,11/16/2021,north
2225,11/16/2021,south
2315,11/16/2021,east
2300,11/16/2021,west
2165,11/17/2021,north
2240,11/17/2021,south
2290,11/17/2021,east
2025,11/17/2021,west
2080,11/18/2021,north
2325,11/18/2021,south
2105,11/18/2021,east
2245,11/18/2021,west
2180,11/19/2021,north
2180,11/19/2021,south
2345,11/19/2021,east
2435,11/19/2021,west
2490,11/20/2021,north
2160,11/20/2021,south
2460,11/20/2021,east
2040,11/20/2021,west
2010,11/21/2021,north
2440,11/21/2021,south
2190,11/21/2021,east
2365,11/21/2021,west
2145,11/22/2021,north
2420,11/22/2021,south
2200,11/22/2021,east
2075,11/22/2021,west
2075,11/23/2021,north
2450,11/23/2021,south
2280,11/23/2021,east
2220,11/23/2021,west
2410,11/24/2021,north
2015,11/24/2021,south
2020,11/24/2021,east
2060,11/24/2021,west
2410,11/25/2021,north
2485,11/25/2021,south
2445,11/25/2021,east
2285,11/25/2021,west
2490,11/26/2021,north
2215,11/26/2021,south
2015,11/26/2021,east
2070,11/26/2021,west
2170,11/27/2021,north
2235,11/27/2021,south
2145,11/27/2021,east
2370,11/27/2021,west
2035,11/28/2021,north
2335,11/28/2021,south
2390,11/28/2021,east
2500,11/28/2021,west
2180,11/29/2021,north
2495,11/29/2021,south
2170,11/29/2021,east
2275,11/29/2021,west
2265,11/30/2021,north
2035,11/30/2021,south
2480,11/30/2021,east
2390,11/30/2021,west
2415,12/1/2021,north
2275,12/1/2021,south
2100,12/1/2021,east
2105,12/1/2021,west
2330,12/2/2021,north
2170,12/2/2021,south
2460,12/2/2021,east
2200,12/2/2021,west
2225,12/3/2021,north
2350,12/3/2021,south
2125,12/3/2021,east
2245,12/3/2021,west
2025,12/4/2021,north
2010,12/4/2021,south
2005,12/4/2021,east
2455,12/4/2021,west
2130,12/5/2021,north
2445,12/5/2021,south
2190,12/5/2021,east
2265,12/5/2021,west
2380,12/6/2021,north
2235,12/6/2021,south
2200,12/6/2021,east
2200,12/6/2021,west
2090,12/7/2021,north
2165,12/7/2021,south
2300,12/7/2021,east
2400,12/7/2021,west
2135,12/8/2021,north
2315,12/8/2021,south
2375,12/8/2021,east
2080,12/8/2021,west
2270,12/9/2021,north
2430,12/9/2021,south
2335,12/9/2021,east
2065,12/9/2021,west
2235,12/10/2021,north
2375,12/10/2021,south
2400,12/10/2021,east
2305,12/10/2021,west
2310,12/11/2021,north
2155,12/11/2021,south
2435,12/11/2021,east
2165,12/11/2021,west
2225,12/12/2021,north
2055,12/12/2021,south
2235,12/12/2021,east
2295,12/12/2021,west
2040,12/13/2021,north
2320,12/13/2021,south
2110,12/13/2021,east
2180,12/13/2021,west
2360,12/14/2021,north
2420,12/14/2021,south
2370,12/14/2021,east
2335,12/14/2021,west
2485,12/15/2021,north
2495,12/15/2021,south
2365,12/15/2021,east
2155,12/15/2021,west
2385,12/16/2021,north
2385,12/16/2021,south
2435,12/16/2021,east
2290,12/16/2021,west
2210,12/17/2021,north
2085,12/17/2021,south
2090,12/17/2021,east
2370,12/17/2021,west
2145,12/18/2021,north
2210,12/18/2021,south
2380,12/18/2021,east
2455,12/18/2021,west
2270,12/19/2021,north
2040,12/19/2021,south
2180,12/19/2021,east
2500,12/19/2021,west
2115,12/20/2021,north
2325,12/20/2021,south
2250,12/20/2021,east
2180,12/20/2021,west
2330,12/21/2021,north
2075,12/21/2021,south
2355,12/21/2021,east
2355,12/21/2021,west
2205,12/22/2021,north
2155,12/22/2021,south
2010,12/22/2021,east
2005,12/22/2021,west
2410,12/23/2021,north
2265,12/23/2021,south
2205,12/23/2021,east
2115,12/23/2021,west
2050,12/24/2021,north
2135,12/24/2021,south
2440,12/24/2021,east
2360,12/24/2021,west
2405,12/25/2021,north
2115,12/25/2021,south
2085,12/25/2021,east
2290,12/25/2021,west
2245,12/26/2021,north
2460,12/26/2021,south
2450,12/26/2021,east
2310,12/26/2021,west
2370,12/27/2021,north
2040,12/27/2021,south
2415,12/27/2021,east
2015,12/27/2021,west
2245,12/28/2021,north
2120,12/28/2021,south
2415,12/28/2021,east
2295,12/28/2021,west
2445,12/29/2021,north
2215,12/29/2021,south
2285,12/29/2021,east
2395,12/29/2021,west
2435,12/30/2021,north
2400,12/30/2021,south
2260,12/30/2021,east
2315,12/30/2021,west
2315,12/31/2021,north
2175,12/31/2021,south
2295,12/31/2021,east
2055,12/31/2021,west
2130,1/1/2022,north
2480,1/1/2022,south
2190,1/1/2022,east
2170,1/1/2022,west
2160,1/2/2022,north
2120,1/2/2022,south
2110,1/2/2022,east
2080,1/2/2022,west
2050,1/3/2022,north
2150,1/3/2022,south
2440,1/3/2022,east
2055,1/3/2022,west
2405,1/4/2022,north
2020,1/4/2022,south
2010,1/4/2022,east
2005,1/4/2022,west
2480,1/5/2022,north
2360,1/5/2022,south
2025,1/5/2022,east
2275,1/5/2022,west
2245,1/6/2022,north
2060,1/6/2022,south
2290,1/6/2022,east
2205,1/6/2022,west
2065,1/7/2022,north
2050,1/7/2022,south
2180,1/7/2022,east
2135,1/7/2022,west
2370,1/8/2022,north
2245,1/8/2022,south
2070,1/8/2022,east
2395,1/8/2022,west
2490,1/9/2022,north
2105,1/9/2022,south
2335,1/9/2022,east
2250,1/9/2022,west
2240,1/10/2022,north
2090,1/10/2022,south
2370,1/10/2022,east
2315,1/10/2022,west
2000,1/11/2022,north
2075,1/11/2022,south
2305,1/11/2022,east
2145,1/11/2022,west
2050,1/12/2022,north
2260,1/12/2022,south
2095,1/12/2022,east
2500,1/12/2022,west
2260,1/13/2022,north
2365,1/13/2022,south
2485,1/13/2022,east
2180,1/13/2022,west
2245,1/14/2022,north
2225,1/14/2022,south
2080,1/14/2022,east
2250,1/14/2022,west
2115,1/15/2022,north
2145,1/15/2022,south
2130,1/15/2022,east
2120,1/15/2022,west
2315,1/16/2022,north
2410,1/16/2022,south
2290,1/16/2022,east
2150,1/16/2022,west
2295,1/17/2022,north
2015,1/17/2022,south
2070,1/17/2022,east
2095,1/17/2022,west
2045,1/18/2022,north
2125,1/18/2022,south
2085,1/18/2022,east
2095,1/18/2022,west
2295,1/19/2022,north
2265,1/19/2022,south
2040,1/19/2022,east
2200,1/19/2022,west
2415,1/20/2022,north
2435,1/20/2022,south
2160,1/20/2022,east
2210,1/20/2022,west
2295,1/21/2022,north
2405,1/21/2022,south
2380,1/21/2022,east
2360,1/21/2022,west
2080,1/22/2022,north
2220,1/22/2022,south
2495,1/22/2022,east
2500,1/22/2022,west
2170,1/23/2022,north
2135,1/23/2022,south
2205,1/23/2022,east
2445,1/23/2022,west
2195,1/24/2022,north
2375,1/24/2022,south
2370,1/24/2022,east
2410,1/24/2022,west
2470,1/25/2022,north
2370,1/25/2022,south
2110,1/25/2022,east
2480,1/25/2022,west
2085,1/26/2022,north
2320,1/26/2022,south
2075,1/26/2022,east
2485,1/26/2022,west
2165,1/27/2022,north
2400,1/27/2022,south
2055,1/27/2022,east
2435,1/27/2022,west
2380,1/28/2022,north
2410,1/28/2022,south
2240,1/28/2022,east
2450,1/28/2022,west
2190,1/29/2022,north
2345,1/29/2022,south
2290,1/29/2022,east
2380,1/29/2022,west
2145,1/30/2022,north
2150,1/30/2022,south
2500,1/30/2022,east
2305,1/30/2022,west
2045,1/31/2022,north
2375,1/31/2022,south
2040,1/31/2022,east
2055,1/31/2022,west
2405,2/1/2022,north
